"";"id";"jogoAno";"jogoIdade";"jogoTempJogo";"jogoQtJogadores";"jogoMiolosDesigner";"jogoMiolosArtista";"jogoMiolosEditora";"jogoStatTem";"jogoStatQuer";"jogoStatTeve";"jogoStatFavorito";"jogoResumoTexto"
0;536;"2015";"Idade  8 + ";"45 min";"2 a 4 jogadores ";"Chénier La Salle";"Vincent Dutrait";"PaperGames";"610";"353";"177";"23";"Em New York 1901, os jogadores são construtores de arranha-céus em Nova Iorque. Estamos em 1901, início do século 20. Seu tio lhe deixou uma pequena propriedade na Baixa Manhattan. Esta é a sua chance de começar uma carreira imobiliária, construindo e reconstruindo, cada vez maior e mais alto. Assim como você, os outros construtores desses gigantes de aço estão cada vez mais perto do céu, esperando satisfazer suas sedes por glória e prestígio.Seu objetivo é desenvolver um notável império imobiliário adquirindo terrenos e construindo arranha-céus para marcar pontos. Com o mercado imobiliário em alta e o constante desenvolvimento tecnológico, você poderá construir em diferentes áreas e até mesmo demolir prédios menores e antigos para darem lugar à mais um dos seus empreendimentos. Reviva o alvorecer da moderna cidade de Nova Iorque e os anos históricos que fizeram dela o que é hoje. Construa arranha-céus maiores e mais altos em algumas das ruas mais emblemáticas de Manhattan. Levante um dos quatro arranha-céus lendários e faça de um deles a joia da coroa de seu império! Junte-se aos grandes empreendedores, ajudando a criar a maior metrópole do mundo.== PRÊMIOS E INDICAÇÕES == 2016 - Vencedor do Prêmio Mensa Select - Jogo do Ano - EUA2015 - Vencedor do Prêmio Vuoden Peli - Jogo de Estratégia do Ano - Finlândia2016 - Indicado ao Prêmio Origins Award - Jogo do Ano - EUA2016 - Indicado ao Prêmio Games Magazine - Jogo Familiar do Ano - EUA2015 - Indicado ao Prêmio Golden Geek (BGG) - Jogo Familiar - EUA2015 - Indicado ao Prêmio Dice Tower Gaming Awards - Melhor Jogo Familiar - EUA2015 - Recebeu o Selo Major Fun Award - EUA2015 - Recebeu o Selo de Excelência do Dice Tower (Seal of Excellence)LUDOSTORER$ 202,50 (no boleto)Comprar  Editora NacionalPaperGamesStatus Nacional Lançado (Agosto/2018)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasColocação de Peças, Seleção de Cartas, Controle/Influência de ÁreaCategoriasTemas"
0;537;"1999";"Idade  12 + ";"60 min";"2 a 4 jogadores ";"Michael Kiesling";"Alessandra Cimatoribus";"Devir Brasil";"313";"298";"94";"19";"Torres é um jogo abstrato de gestão de recursos e movimento tático de peão. Os jogadores tentam construir castelos e posicionar seus cavaleiros para marcar mais pontos a cada turno. Os jogadores têm uma oferta limitada de cavaleiros e cartas de ação que permitem ações especiais. O uso eficiente de peças e placas, juntamente com uma consciência de possibilidades futuras, é o coração deste jogo.LUDOSTORER$ 319,66 (no boleto)Comprar  Editora NacionalDevir BrasilStatus Nacional Lançado (Dezembro/2017)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasGestão de Mão, Colocação de Peças, Controle/Influência de Área, Sistema de Pontos de Ação, Cerco de Área, Movimento em GradesCategoriasEstratégia Abstrata TemasMedieval"
0;538;"2014";"Idade  12 + ";"120 min";"2 a 6 jogadores ";"Friedemann Friese";"Harald Lieske";"Rio Grande Games";"70";"95";"18";"7";"Power Grid deluxe: Europe/North America é um jogo independente no universo Power Grid. Para o 10 º aniversário do grande sucesso do jogo Power Grid, é lançada esta versão de luxo, incluindo novos componentes. Um enorme tabuleiro de jogo de dupla face apresentando Europa e América do Norte, partes de madeira personalizadas e um deck inteiro de novas usinas de energia, algumas das quais utilizam gás natural em vez de lixo. Novas cartas de visão geral para o recurso de recarga para melhorar o jogo. Uma nova experiência de dois jogadores também é adicionada - ""Against the Trust""! O jogo ainda é Power Grid, com todos os leilões, as especulações de recursos, redes de cidades e a competição entre os jogadores, todo o caminho com o tradicional jogo apertado terminando com vários jogadores lutando pela vitória. Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasConstrução de Rotas, LeilãoCategoriasTemasEconomia / Produção"
0;539;"2016";"Idade  8 + ";"30 min";"3 a 8 jogadores ";"Jean-Louis Roubira";"Marie Cardouat";"Galápagos";"99";"47";"1";"12";"Um dos jogos mais jogados no Brasil e no mundo! Escolha seu coelho colorido para embarcar nessa aventura surreal onde cada ilustração estimula seu potencial criativo.Em Dixit você viverá uma experiência única e envolvente. Cada carta do jogo é uma obra de arte surrealista que te inspira a mergulhar no mundo da fantasia.Desperte sua criatividade enquanto descobre mais sobre você e seus amigos neste incrivel jogo de dedução. Dixit é simples, leve e apaixonante! O tabuleiro te levará a um mundo de sonhos agradáveis com nuvens serenas. Com diversão até 8 jogadores e  componentes lindos para marcar seus pontos.LUDOSTORER$ 240,40 (no boleto)Comprar  Editora NacionalGalápagosDependência de Idioma Nenhuma DomíniosJogos Família MecânicasAção Simultânea, Dedução, Narração de Histórias, VotaçãoCategoriasJogo de Cartas, Jogo Festivo TemasArte, Humor"
0;540;"2019";"Idade  14 + ";"120 min";"1 a 4 jogadores ";"Federico Pierlorenzi";"Paulina Wach";"Giant Roc";"76";"209";"13";"14";"Trismegistus: The Ultimate Formula é jogado em três rodadas durante as quais você irá elaborar exatamente três dados. Utilizando habilmente a potência do seu dado rolado, você será capaz de transmutar materiais preciosos, coletar essências alquímicas, comprar e ativar artefatos e realizar experimentos que o levarão ao longo de quatro trilhas de domínio. Você também construirá uma mão secreta de cartas de publicação que - juntamente com o valor de seus experimentos, as fórmulas completas de sua Pedra Filosofal e seu ouro coletado - determinará sua pontuação final em pontos de vitória e, talvez, fará de você o maior alquimista , alguém capaz de rivalizar com Hermes Trismegistus!LUDOSTORER$ 715,50 (no boleto)Comprar  Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasColecionar Componentes, Jogadores com Diferentes Habilidades, Rolagem de Dados, Seleção de Cartas, Sistema de Pontos de AçãoCategoriasJogo de Dados TemasCiências"
0;541;"2000";"Idade  12 + ";"90 min";"2 a 5 jogadores ";"Wolfgang Kramer";"Arnaud Demaegd";"Rio Grande Games";"123";"152";"40";"14";"Jogadores atraem artistas e estudiosos para tentar tornar sua família a de mais prestígio em Florença. Cada jogador recebe um palácio e um quadro de referência e tenta ganhar mais pontos de vitória depois de sete rodadas. Marcar pontos de vitória pode ser feito de várias formas, embora a maioria sejam adquiridas jogando cartas de profissão para gerar pontos de trabalho. Há uma variedade de profissões, como astrônomos, organistas e arquitetos. Cada um é atraído por uma combinação particular de construção, característica da paisagem, e da liberdade social. Quanto mais o jogador combinar essas preferências, mais pontos de trabalho são gerados. Se um jogador satisfaz o requisito mínimo de pontos de trabalho, o que aumenta a cada rodada, então o trabalho pode ser criado e, em seguida, o jogador pode trocar os pontos de trabalho por dinheiro e / ou vitória por pontos.Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Expert MecânicasColocação de Peças, LeilãoCategoriasTemasArte, História"
0;542;"2006";"Idade  13 + ";"120 min";"2 a 6 jogadores ";"Mac Gerdts";"Matthias Catrein";"Rio Grande Games";"70";"268";"24";"14";"A Europa está na era do imperialismo. Investidores financeiros que operam internacionalmente buscam por uma maior influência política na Europa. Grã Bretanha, Reich Alemão, Império Russo, Império Austro-Húngaro, Reino da Itália, e a República da França são controlados por diferentes investidores. As seis nações constroem fábricas, tropas e navios para expandir seu poder pela Europa. Elas cobram taxas de regiões ocupadas para pagar juros aos seus investidores. Quando o controle financeiro sobre as nações muda de controle, novas alianças estratégias e conflitos emergem entre elas.Os jogadores representam investidores internacionais que operam nas nações sem serem reconhecidos publicamente. Sempre haverão seis nações imperiais atuando no jogo, independente do número de jogadores. Somente o investidor que obtém o melhor retorno dos seus investimentos, que controla as nações mais poderosas, e que possui a melhor diplomacia pode vencer o jogo!Imperial é um desafiador jogo estratégico sem influência de sorte através de cartas ou dados. O jogadores assumem o papel de investidores internacionais e controlam a Europa nos tempos imperiais.Dependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Expert MecânicasEspeculação Financeira, Controle/Influência de Área, Movimento de Área, Ordem de Fases Variável, Mercado de AçõesCategoriasTemasLuta / Artes Marciais, Política, Economia / Produção, Transportes"
0;543;"2006";"Idade  14 + ";"30 min";"2 a 4 jogadores ";"Michał Oracz";"Jakub Jablonski";"Mandala Jogos";"814";"228";"240";"43";"Neuroshima Hex é um jogo de estratégia ambientado em um mundo pós-apocalíptico de Neuroshima (um RPG polonês).Cada jogador conduz um dos quatro exércitos: Borgo, Hegemonia, Moloch, e Posterunek (Outpost). O deck de cada exército é composto de 34 peças (tiles) - soldados, apoio e ações especiais.Você ganha quando você destruir todos os Quartéis Generais inimigos ou seu Quartel General for o menos danificado ao fim da partida.A segunda edição do jogo foi lançada na Essen 2007, com gráficos atualizados e um novo tabuleiro maior. Um pacote especial vendido na Essen também incluiu a expansão de um quinto exército, Doomsday Machine (Máquina do Juízo Final).LUDOSTORER$ 66,67 (no boleto)Comprar  Editora NacionalMandala JogosStatus Nacional Lançado (2015)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasGestão de Mão, Colocação de Peças, Eliminação de Jogadores, Jogadores com Diferentes Habilidades, Marcadores e HexágonosCategoriasTemasFicção Científica, Luta / Artes Marciais"
0;544;"2011";"Idade  10 + ";"75 min";"2 a 5 jogadores ";"Alan R. Moon";"Christian Fiore";"Rio Grande Games";"102";"193";"36";"10";"Mais de duas décadas após a publicação do jogo Airlines original, a Abacusspiele e a Rio Grande Games apresenta Airlines Europe. De acordo com a editora, “Ele (o autor Alan Moon) queria preservar a sensação do jogo original e seu sucessor, Union Pacific, enquanto confronta o jogador com opções ainda mais emocionantes.” O resultado desse processo de redesign é Airlines Europe, com um tempo de jogo reduzido, uma nova estrutura de pontuação, um cenário europeu  e 112 pequenas miniaturas de aviões detalhadas.Na sua essência, Airlines Europe é um jogo de ações na bolsa, com os jogadores ganhando pontos investindo em companhias aéreas particulares. Os jogadores expandem uma companhia aérea e investem na bolsa, recebendo os lucros e dividendos de suas ações.Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasConstrução de Rotas, Mercado de Ações, Colecionar Componentes, Seleção de CartasCategoriasTemasEconomia / Produção, Transportes"
0;545;"2011";"Idade  9 + ";"20 min";"2 jogadores ";"John Yianni";"John Yianni";"Vendetta";"118";"163";"20";"15";"Hive Carbon ainda é o mesmo que o premiado jogo Hive , mas com um toque de ""carbono"", que é uma alternativa para o conjunto existente de peças para aqueles que preferem um esquema de cores preto e branco clássico. Incluído com esta edição será a peça Mosquito e a peça Ladybug.LUDOSTORER$ 319,66 (no boleto)Comprar  Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasColocação de Peças, Movimento em GradesCategoriasEstratégia Abstrata TemasAnimais"
0;546;"2016";"Idade  14 + ";"90 min";"2 a 5 jogadores ";"Stefan Feld";"Marc Margielsky";"Conclave Editora";"1171";"246";"278";"37";"Por muitas décadas durante o tempo dos Vikings, partes da Inglaterra era ocupada por homens do norte. Sobre sua influência, uma das maiores cidades tornou-se um centro florescente de trocas e trabalhos. Os Vikings chamam a cidade e seus arredores de ""Jórvik"", que hoje é conhecida como cidade de York.Em Jórvik, os jogadores assumem o papel de Jarls Vikings. Eles ganham pontos de prestígio por trocar mercadorias, fazer grandes festas, financiar pilhagens, comissionar artesãos e contratar soldados para defender a cidade contra invasões recorrentes. Vence o jogador com mais pontos de prestígio.O jogo é um re-design de Die Speicherstadt (2010). Neste jogo os jogadores conseguem cartas de um expositor de cartas através de mecanismo de apostas e alocação de trabalhadores brilhante para construírem seus impérios comerciais. JÓRVÍK iclui duas versões: um jogo base equivalente a The Speicherstadt, e um modo avançado que equivale ao The Speicherstadt mais sua expansão Kaispeicher.LUDOSTORER$ 107,50 (no boleto)Comprar  Editora NacionalConclave EditoraStatus Nacional Lançado (Fevereiro/2017)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasApostas, Colecionar Componentes, Seleção de Cartas, Alocação de Trabalhadores, Leilão, BlefeCategoriasJogo de Cartas TemasMedieval, Vikings"
0;547;"2017";"Idade  14 + ";"60 min";"3 a 4 jogadores ";"Klaus Teuber";"Devir Brasil";"Devir Brasil";"231";"220";"30";"13";"Os Irmãos da Noite procuram um líder novo entre suas fileiras. Jeor Mormont deseja promover alguém que possa melhorar a infraestrutura do Dom, a área abundante e subdesenvolvida ao sul da Muralha concedida pelos Starks há milhares de anos. O sustento da paisagem implacável do norte oferece desafios suficientes, mas quem assumir essa tarefa também deve defender a Muralha contra o ataque dos Selvagens lutando contra Westeros. Muitos irmãos agora competem para construir, defender e fazer o que podem para proteger Westeros, mas apenas um deve se elevar acima de seus irmãos para se tornarem o novo Senhor Comandante. Mas seja cauteloso - o norte tem muitos perigos e o inverno está chegando.A Game of Thrones Catan: A Brotherhood of the Watch baseia-se no clássico jogo Settlers of Catan. Neste jogo, cada área fornece um dos cinco recursos: madeira, tijolos, lã, grãos e minério. Os campos gelados, no entanto, não produzem nada. Os jogadores assumem o papel de irmão da Patrulha da Noite e usam esses recursos para fortalecer seu domínio no norte, construindo estradas, e mantendo assentamentos; recrutando guardas para sua patrulha; ou comprando cartas de desenvolvimento. Cada um desses atos traz aos jogadores maior poder e reconhecimento através da atribuição de pontos de vitória. O objetivo será familiar para os jogadores do Catan original; o primeiro jogador a conseguir dez pontos de vitória ganha o jogo e se torna o novo Lorde Comandante da Patrulha da Noite.LUDOSTORER$ 411,50 (no boleto)Comprar  Editora NacionalDevir BrasilStatus Nacional Lançado (Junho/2019)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Expert MecânicasConstrução de Rotas, Gestão de Mão, Negociação, Rolagem de Dados, Tabuleiro ModularCategoriasTemasCivilização, Literatura"
0;548;"2013";"Idade  14 + ";"120 min";"1 a 5 jogadores ";"Rustan Håkansson";"Ossi Hiekkala";"Asmodee";"149";"328";"38";"34";"Desde as origens humildes da civilização através dos tempos históricos de progresso, a humanidade viveu, lutou e construiu juntos várias nações. Grandes nações protegem e garantem a sua própria, enquanto lutam e competem contra os outros países e a própria natureza. Nações devem fornecer alimentos e estabilidade com o aumento da população. Eles devem construir uma economia produtiva. E o tempo todo, eles devem surpreender o mundo com suas grandes conquistas para construir a sua herança como as maiores nações na história da humanidade!Nations é um jogo de tabuleiro histórico intenso para 1-5 jogadores que leva 90-180 minutos para jogar. Os jogadores controlam o destino das nações de seu início humilde em tempos pré-históricos até o início da Primeira Guerra Mundial. As nações constantemente competem contra as outras e devem equilibrar as necessidades imediatas, o crescimento de longo prazo, ameaças e oportunidades.Pontos de vitória ( VPs ) são adquiridos principalmente através da construção de um grande patrimônio durante o jogo, e através de Maravilhas e Edifícios no final do jogo. O jogo dura oito rodadas, e a nação com mais VPs é a vitoriosa.LUDOSTORER$ 1.523,00 (no boleto)Comprar  Dependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Expert MecânicasJogadores com Diferentes Habilidades, Seleção de Cartas, Ordem de Fases VariávelCategoriasJogo de Cartas TemasEconomia / Produção, Civilização"
0;549;"2018";"Idade  10 + ";"60 min";"2 a 6 jogadores ";"Prospero Hall";"Wonder Forge";"Wonder Forge";"258";"343";"24";"27";"Cada jogador assume o controle de um vilão da Disney. Os jogadores possuem um deck de vilão, um deck de destino, um tabuleiro de jogador e uma miniatura do personagem.Em um turno, o jogador ativo move seu personagem para um local diferente em seu tabuleiro de jogador, faz uma ou mais ações visíveis naquele espaço (frequentemente jogando cartas de sua mão) e, então, repõe sua mão até ter quatro cartas. As cartas podem ser de aliados, itens, efeitos ou condições. Você precisa usar suas cartas para cumprir sua condição única de vitória.Uma das ações permite que você escolha outro jogador, compre duas cartas do baralho do destino daquele jogador e jogue uma delas no tabuleiro dele, cobrindo dois dos quatro espaços de ação em um dos locais daquele jogador. O deck do destino contém heróis, itens e efeitos, essas cartas permitem que outros jogadores atrapalhem um vilão em particular.Neste jogo base temos como personagens a Malévola (A Bela Adormecida), a Rainha de Copas (Alice no País das Maravilhas), o Capitão Gancho (Peter Pan), o Príncipe João (Robin Hood), a Úrsula (A Pequena Sereia) e o Jafar (Aladdin).LUDOSTORER$ 458,05 (no boleto)Comprar  Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Família MecânicasGestão de Mão, Jogadores com Diferentes Habilidades, Toma essaCategoriasJogo de Cartas TemasCultura Pop ou Geek, Fantasia, Mitologia, Literatura, Medieval, Quadrinhos"
0;550;"2014";"Idade  11 + ";"60 min";"2 a 6 jogadores ";"Dominic Crapuchettes";"Catherine Hamilton";"North Star Games, LLC";"142";"300";"45";"26";"Bilhões de anos de luta por comida ... Bilhões de anos de evasão carnívoras ... Bilhões de anos de adaptação a um ambiente em mudança ... Esta é a evolução. Um novo jogo de cartas onde as suas escolhas determinam quais espécies sobrevivem, quais prosperam, e qual deles irá para sempre desaparecer da face do nosso belo planeta azul. Em Evolution, os jogadores fazem o trabalho da natureza, colocando espécies em jogo e evoluindo-as traço por traço para ajudá-las a sobreviver em um ambiente em mudança. Há duas ameaças que os jogadores têm de lidar com a sua espécie: de fome e serem comidos por carnívoros.LUDOSTORER$ 307,00 (no boleto)Comprar  Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Expert MecânicasGestão de Mão, Ação Simultânea, Force sua sorte, Posicionamento Secreto, Simulação, Dedução, Seleção de Cartas, Toma essaCategoriasTemasAnimais, Educacional, Meio Ambiente, Pré-Histórico"
0;551;"2015";"Idade  13 + ";"60 min";"2 a 5 jogadores ";"Kane Klenko";"Jason D. Kingsley";"Meeple BR Jogos";"603";"368";"156";"31";"Dead Men Tell No Tales é um jogo cooperativo de 2-5 jogadores, onde os jogadores representam uma tripulação de piratas que embarcam em um navio dominado e em chamas para pilhá-lo. Você precisará enfrentar o fogo e explosões, além dos inimigos ainda no navio. Mas este é um risco baixo pelo lucro!A cada rodada um novo tile é adicionado ao navio e uma carta é revelada para mostrar onde a tripulação de esqueletos está. Você então realiza uma serie de ações e utiliza o equipamento compartilhado para combater o fogo, sua própria fadiga, as armadilhas e os guardas. Os combates são envolventes mas simples, sem precisar de mais do que uma rolagem de dados para resolver. Você estará constantemente aumentando sua fadiga e precisará gerenciar suas habilidades para continuar em frente.Se você gosta de jogos como Pandemic, Forbidden Island/Desert ou Flash Point, irá gostar deste jogo também.LUDOSTORER$ 250,00 (no boleto)Comprar  Editora NacionalMeeple BR JogosStatus Nacional Lançado (2016)     Dependência de Idioma Moderado, precisa de uma planilha traduzida ou cartas traduzidas. DomíniosJogos Expert MecânicasCooperativo, Jogadores com Diferentes Habilidades, Sistema de Pontos de Ação, Tabuleiro Modular, Pegar e Entregar, Rolagem de Dados, Colecionar Componentes, Colocação de Peças, Construção a partir de Modelo, Gestão de Mão, Movimento Ponto-a-Ponto, Seleção de CartasCategoriasJogo de Dados, Dungeon Crawler TemasAventura, Piratas, Fantasia, Transportes"
0;552;"2009";"Idade  9 + ";"30 min";"2 a 4 jogadores ";"Colby Dauch";"John Ariosa";"Galápagos";"535";"47";"134";"16";"Este segundo Set Básico contêm novamente 3 facções: Elfos da Fênix, Orcs da Tundra e Vanguarda.É hora de congelar seus oponentes, atear fogo no Summoner adversário e apelar para ajuda divina durante os combates!Summoner Wars é um ágil um card-game de ação para 2 jogadores (ou 4 jogadores, com expansões)Os jogadores assumem o papel de Summoners (invocadores): personagens mágicos que usam o poder de uma misteriosa Pedra de Invocação para liderar sua facção na conquista do devastado planeta de Itharia. Estes Summoners conjuram terríveis magias no campo de batalha, congelando inimigos e sugando seus poderes e energia. Eles conseguem até fazer chover fogo dos céus.Mas o mais importante é que eles podem invocar uma grande horda de guerreiros de sua facção para o campo de batalha, para duelar em um combate mortal pela supremacia. Um Summoner é tanto um mago quanto um general, e deve combinar magias e táticas de guerra para derrotar seu oponente, que lhe aguarda do outro lado do campo de batalha.LUDOSTORER$ 77,78 (no boleto)Comprar  Editora NacionalGalápagosDependência de Idioma Pouco texto, facilmente memorizavel. DomíniosJogos Expert MecânicasGestão de Mão, Jogadores com Diferentes Habilidades, Movimento de Área, Rolagem de DadosCategoriasJogo de Cartas TemasLuta / Artes Marciais, Fantasia"
0;553;"2020";"Idade  12 + ";"90 min";"1 a 4 jogadores ";"Andrea Chiarvesio";"Édouard Guiton";"Galápagos";"238";"287";"27";"15";"Em Marvel United, você e seus amigos vão assumir os papéis dos mais poderosos heróis do planeta terra. Seu objetivo? Trabalhar juntos para derrotar os mais perigosos vilões do universo, proteger os inocentes e salvar o mundo. Toda vez que jogar, você irá criar uma única linha de história dentro do universo Marvel em um jogo cooperativo de 2 a 4 jogadores.LUDOSTORER$ 288,00 (no boleto)Comprar  Editora NacionalGalápagosStatus Nacional Anunciado (2022)     Dependência de Idioma Extenso. Precisa de uma tradução quase completa para ser jogado. DomíniosJogos Família MecânicasCooperativo, Jogadores com Diferentes Habilidades, Gestão de Mão, Tabuleiro ModularCategoriasMiniaturas TemasQuadrinhos"
0;554;"2018";"Idade  6 + ";"15 min";"3 a 6 jogadores ";"Jonathan Favre-Godal";"Steeve Augier";"PaperGames";"1211";"205";"49";"32";"Um grande cocô foi encontrado no meio da sala! Um dos animais de estimação, seu ou dos outros jogadores, foi o responsável. Mas quem? Defenda a inocência dos seus bichinhos, livrando-se de todas as cartas da mão. Encontre rapidamente sua carta, seja o primeiro a jogá-la na mesa, então acuse outro animal! Para evitar ser o dono do animal culpado, aja rápido e lembre-se de quais animais já foram inocentados! Em cada rodada, o dono do animal culpado recebe uma carta de cocô e ao final da partida, o jogador com menos cartas de cocô vence!## Quem Foi é o terceiro jogo da nova Linha Pocket da PaperGames - grandes títulos que cabem no bolso!LUDOSTORER$ 33,33 (no boleto)Comprar  Editora NacionalPaperGamesStatus Nacional Lançado (Abril/2019)     Dependência de Idioma Nenhuma DomíniosJogos Infantis MecânicasMemória, Gestão de MãoCategoriasJogo de Cartas TemasAnimais, Humor"
0;555;"2016";"Idade  6 + ";"15 min";"1 a 4 jogadores ";"Martin Nedergaard Andersen";"Lucas Guidetti Perez";"PaperGames";"3658";"419";"180";"87";"Um prisioneiro está tentando escapar por túneis a partir de sua cela. Você e sua equipe devem unir forças e cartas para impedi-lo, fechando todas as saídas. Mas cuidado! Suas cartas podem acabar ajudando na fuga! Bandido é um jogo cooperativo de estratégia e observação para toda a família. _________________________________________________**** PRÊMIOS E INDICAÇÕES************************************************************************Vencedor do Prêmio Ludopedia Jogo Família do Ano 2019 - Voto PopularIndicado ao Prêmio Ludopedia Jogo Família do Ano 2019************************************************************************LUDOSTORER$ 33,00 (no boleto)Comprar  Editora NacionalPaperGamesStatus Nacional Lançado (Novembro/2019)     Dependência de Idioma Nenhuma DomíniosJogos Família MecânicasCooperativo, Colocação de Peças, Construção de RotasCategoriasJogo de Cartas, Jogo de Entrada, Jogo Festivo Temas"
0;556;"2013";"Idade  14 + ";"60 min";"2 a 4 jogadores ";"Marcos Macri";"Diego Sanchez";"MS Jogos";"1000";"350";"210";"37";"   Em Dogs, cada jogador é dono de um canil e quer transformá-lo no maior e mais confortável abrigo para cães da cidade. Cada rodada do jogo é dividida em três fases:   Na Fase 1 os jogadores movem seus veículos (caminhões) através de dois cenários distintos do tabuleiro, o Campo e a Cidade, recolhendo cães perdidos, que valerão recompensas, e cães abandonados de várias raças, que precisarão de cuidados médicos e alimentos, mas renderão valiosos pontos no fim do jogo.   Na Fase 2 os jogadores selecionam cartas especiais e executam importantes ações em cinco lugares: a Prefeitura, o Armazém, o Pet Shop, a Clínica Veterinária e a Feira de Cães. O número de jogadores que pode usar cada local na rodada é limitado , e por isso, escolher a ação certa é fundamental para trazer bons resultados ao canil do jogador.  Além disso, há quatro tipos de recursos no jogo (dinheiro, gasolina, ração e medicamentos) e é essencial mantê-los sob controle evitando transtornos e penalidades.   Na Fase 3 os jogadores alimentam os cães em suas baias, pagam os salários dos ajudantes dos canis e organizam o tabuleiro para a rodada seguinte.   Ao término de um certo número de rodadas, o canil com a melhor pontuação vence o jogo!LUDOSTORER$ 98,00 (no boleto)Comprar  Editora NacionalMS JogosStatus Nacional Lançado (2013)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasColecionar Componentes, Movimento Ponto-a-Ponto, Alocação de Trabalhadores, Colocação de Peças, Especulação Financeira, Gestão de Mão, Pegar e Entregar, Seleção de Cartas, SimulaçãoCategoriasTemasAnimais, Economia / Produção, Educacional"
0;557;"2006";"Idade  12 + ";"150 min";"3 a 5 jogadores ";"Dirk Henn";"Michael Menzel";"M-Ágnes";"117";"183";"46";"10";"Shogun baseia-se no sistema de jogo Wallenstein (primeira edição). O jogo se passa no período Sengoku (aproximadamente 1467-1573), que termina com o início do bem conhecido xogunato Tokugawa.O jogo é uma edição internacional com componentes independentes de idioma e cinco livretos de regras dependentes do idioma.Japão durante o Período Sengoku ou ""Estados Guerreiros"": cada jogador assume o papel de um grande Daimyo com todas as suas tropas. Cada Daimyo tem as mesmas 10 ações possíveis para desenvolver o seu reino e pontos de segurança. Para isso ele deve implantar seus exércitos com grande habilidade. A cada rodada, os jogadores decidem qual das ações são realizadas e em quais de suas províncias. Se a batalha acontece entre exércitos inimigos, uma torre-de-cubos única desempenha o papel principal. As tropas de ambos os lados são jogadas juntas e os cubos que caem ao no fundo ganham imediatamente. Possuir províncias, templos, teatros e castelos significam pontos quando as pontuações são computadas. O Daimyo que tiver o maior número de pontos após a segunda contagem se torna - SHOGUN!Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasAção / Movimento Programado, Ação Simultânea, Controle/Influência de Área, Leilão, Movimento de Área, Ordem de Fases VariávelCategoriasTemasMedieval, Economia / Produção"
0;558;"2018";"Idade  12 + ";"120 min";"2 a 4 jogadores ";"Szőgyi Attila";"Gyula Pozsgay";"Meeple BR Jogos";"267";"328";"52";"15";"Estamos ficando sem comida. A área ao redor do nosso acampamento não possui fontes suficientes para muitos de nós. A tribo não tem escolha, devemos seguir para sobreviver. Agora devemos viajar para descobrir novas áreas, olhar em todos os recantos procurando coisas para comer. Nós pensamos que a melhor chance é seguir nossos próprios caminhos. Qual de nós conseguirá encontrar o solo mais rico, construir uma nova casa, encontrar a tribo mais forte?Neste jogo, os jogadores atuam como tribo pré-histórica da idade da pedra tardia, tentando gerenciar melhor a comida e os recursos através de várias ações. Encontramos muitas situações que as pessoas pré-históricas teriam enfrentado. Se reunindo, pescando, caçando, até mesmo criando pinturas em suas paredes, ou talvez realizando uma cerimônia para influenciar as forças da natureza. Tudo isso, enquanto procurava uma nova casa, conquistando novas áreas. O jogador com maior progresso e maior riqueza sobreviverá para prosperar e ganhar o jogo.Os marcadores no jogo têm uma função dupla, eles podem ser recursos e ao mesmo tempo marcadores de ação em outros momentos. Se um jogador está pagando por uma ação, eles contam como um recurso. Por outro lado, se jogado a partir do estoque especial, que cada jogador tem na sua frente, então a cor do marcador definirá a ação que é realizada. Em cada rodada, os jogadores recebem novos recursos, podem avançar e descobrir um mapa em expansão. As ações são realizadas em 2 fases. Na primeira, os recursos são entregues no acampamento central para obter os direitos de realizar ações específicas. Na segunda, esses marcadores são então recuperados como cubos de ação para realizar ações adicionais. Muitas ações ganharão pontos de vitória, o jogador com a seleção de ação mais inteligente e a maioria dos pontos no final é o vencedor.LUDOSTORER$ 224,66 (no boleto)Comprar  Editora NacionalMeeple BR JogosStatus Nacional Lançado (Março/2020)     Dependência de Idioma Nenhuma DomíniosJogos Expert MecânicasAlocação de Trabalhadores, Colecionar Componentes, Colocação de Peças, Controle/Influência de Área, Tabuleiro Modular, Sistema de Pontos de AçãoCategoriasColecionável TemasAventura, Pré-Histórico, Civilização"
